All calculations,Vmesa_ESS_690V,ESS_GC,PQ_Meas_BCs_CurrentSource,ESS_GC,ESS_GC,BC_DCLinkSide,FC_DCLinkSide
-0.075049,1.012241,-0.790512,0.102349,1.000000,0.061628,0.036247,0.000357
-0.074350,1.013537,-0.783093,0.093117,1.000000,0.056249,0.036474,0.000363
-0.073677,1.012726,-0.774287,0.087316,1.000000,0.047238,0.036653,0.000368
-0.073001,1.011065,-0.765426,0.080804,1.000000,0.042657,0.036799,0.000373
-0.072316,1.011889,-0.747725,0.070059,1.000000,0.046401,0.036907,0.000378
-0.071649,1.012376,-0.743726,0.070552,1.000000,0.051961,0.036974,0.000382
-0.070952,1.013372,-0.731394,0.067754,1.000000,0.049266,0.036984,0.000385
-0.070259,1.012456,-0.725947,0.080974,1.000000,0.036989,0.036961,0.000389
-0.069541,1.011827,-0.700881,0.083696,1.000000,0.036285,0.036913,0.000392
-0.068878,1.012971,-0.683136,0.097078,1.000000,0.043553,0.036837,0.000394
-0.068138,1.015058,-0.652136,0.101249,1.000000,0.049580,0.036720,0.000396
-0.067465,1.013980,-0.668140,0.092715,1.000000,0.042476,0.036563,0.000398
-0.066806,1.012686,-0.666599,0.085549,1.000000,0.032696,0.036390,0.000399
-0.066114,1.012763,-0.640785,0.072727,1.000000,0.033299,0.036192,0.000399
-0.065377,1.011820,-0.652471,0.069424,1.000000,0.035658,0.035976,0.000400
-0.064725,1.014145,-0.624909,0.063154,1.000000,0.041918,0.035733,0.000400
-0.064040,1.013490,-0.630315,0.073783,1.000000,0.030872,0.035458,0.000400
-0.063335,1.012786,-0.612945,0.074355,1.000000,0.026091,0.035181,0.000399
-0.062660,1.012909,-0.600810,0.086844,1.000000,0.028511,0.034896,0.000398
-0.061938,1.013996,-0.577521,0.090670,1.000000,0.036371,0.034589,0.000397
-0.061261,1.014578,-0.580184,0.093701,1.000000,0.035989,0.034274,0.000395
-0.060566,1.015331,-0.555692,0.084903,1.000000,0.028375,0.033940,0.000394
-0.059887,1.012822,-0.567326,0.072611,1.000000,0.022160,0.033608,0.000392
-0.059217,1.012860,-0.560979,0.068510,1.000000,0.024091,0.033273,0.000389
-0.058520,1.013964,-0.542862,0.058496,1.000000,0.031084,0.032926,0.000387
-0.057788,1.013737,-0.555759,0.061501,1.000000,0.029160,0.032576,0.000384
-0.057141,1.014918,-0.529586,0.064783,1.000000,0.021502,0.032227,0.000382
-0.056468,1.012429,-0.535488,0.072136,1.000000,0.018390,0.031875,0.000379
-0.055761,1.014597,-0.504837,0.079002,1.000000,0.020852,0.031522,0.000376
-0.055064,1.014450,-0.500831,0.086983,1.000000,0.031052,0.031168,0.000372
-0.054361,1.016030,-0.485935,0.082130,1.000000,0.027977,0.030821,0.000369
-0.053732,1.014850,-0.497483,0.070887,1.000000,0.016759,0.030472,0.000366
-0.053059,1.013011,-0.492671,0.067351,1.000000,0.014087,0.030126,0.000362
-0.052324,1.013923,-0.477102,0.055674,1.000000,0.019621,0.029788,0.000358
-0.051664,1.015098,-0.461595,0.054311,1.000000,0.025993,0.029457,0.000355
-0.050979,1.014630,-0.481863,0.055216,1.000000,0.021009,0.029133,0.000351
-0.050316,1.014571,-0.469166,0.059228,1.000000,0.012421,0.028793,0.000347
-0.049603,1.013487,-0.452929,0.068493,1.000000,0.011958,0.028472,0.000343
-0.048885,1.015160,-0.430980,0.072465,1.000000,0.017813,0.028156,0.000339
-0.048246,1.015547,-0.426894,0.079642,1.000000,0.024995,0.027856,0.000336
-0.047551,1.016605,-0.417451,0.070812,1.000000,0.017607,0.027564,0.000332
-0.046876,1.014669,-0.432200,0.063843,1.000000,0.009096,0.027264,0.000328
-0.046197,1.013785,-0.421755,0.056170,1.000000,0.008460,0.026983,0.000324
-0.045478,1.014217,-0.413613,0.049759,1.000000,0.013751,0.026704,0.000321
-0.044836,1.015661,-0.402362,0.049058,1.000000,0.019012,0.026440,0.000317
-0.044120,1.015504,-0.403677,0.049618,1.000000,0.011020,0.026173,0.000313
-0.043386,1.013842,-0.410586,0.058556,1.000000,0.005316,0.025909,0.000310
-0.042714,1.014286,-0.391248,0.061920,1.000000,0.006668,0.025667,0.000306
-0.041963,1.015286,-0.373221,0.067238,1.000000,0.014143,0.025426,0.000302
-0.041277,1.016678,-0.364506,0.068255,1.000000,0.014990,0.025197,0.000299
-0.040625,1.016508,-0.356571,0.064678,1.000000,0.006804,0.024965,0.000296
-0.039887,1.013657,-0.380670,0.053179,1.000000,0.002061,0.024745,0.000292
-0.039184,1.013904,-0.372315,0.048196,1.000000,0.004849,0.024535,0.000289
-0.038464,1.015321,-0.352242,0.044883,1.000000,0.011736,0.024339,0.000286
-0.037765,1.015366,-0.359924,0.045024,1.000000,0.009596,0.024150,0.000283
-0.037117,1.015706,-0.349379,0.048266,1.000000,0.001412,0.023957,0.000280
-0.036405,1.014357,-0.338554,0.056616,1.000000,0.000613,0.023778,0.000277
-0.035686,1.015085,-0.336775,0.058460,1.000000,0.003521,0.023613,0.000275
-0.035047,1.015752,-0.322707,0.066258,1.000000,0.012778,0.023458,0.000272
-0.034340,1.017107,-0.313505,0.060326,1.000000,0.006698,0.023297,0.000270
-0.033668,1.015493,-0.325712,0.056094,1.000000,-0.001457,0.023133,0.000267
-0.032914,1.014822,-0.308920,0.046249,1.000000,-0.001141,0.022981,0.000265
-0.032176,1.014532,-0.316233,0.044328,1.000000,0.001992,0.022840,0.000263
-0.031520,1.015695,-0.307272,0.039591,1.000000,0.009089,0.022707,0.000261
-0.030850,1.016140,-0.313886,0.045650,1.000000,0.000492,0.022569,0.000259
-0.030115,1.015021,-0.302064,0.047251,1.000000,-0.004647,0.022434,0.000257
-0.029415,1.015082,-0.287702,0.055684,1.000000,-0.003209,0.022316,0.000255
-0.028733,1.016249,-0.269084,0.058205,1.000000,0.003826,0.022207,0.000254
-0.028062,1.015521,-0.291995,0.061122,1.000000,0.006099,0.022098,0.000252
-0.027360,1.017928,-0.258188,0.055891,1.000000,-0.002010,0.021979,0.000251
-0.026665,1.014287,-0.284355,0.049305,1.000000,-0.007521,0.021866,0.000249
-0.025926,1.014816,-0.271798,0.041568,1.000000,-0.004401,0.021762,0.000248
-0.025253,1.015084,-0.266612,0.041878,1.000000,0.000691,0.021670,0.000247
-0.024543,1.016377,-0.258667,0.038746,1.000000,0.000839,0.021574,0.000246
-0.023867,1.016100,-0.260236,0.043711,1.000000,-0.006932,0.021469,0.000245
-0.023142,1.014870,-0.247862,0.048476,1.000000,-0.009625,0.021376,0.000244
-0.022461,1.015722,-0.241968,0.054432,1.000000,-0.005379,0.021293,0.000243
-0.021721,1.016444,-0.228049,0.057085,1.000000,0.001589,0.021212,0.000242
-0.021063,1.017183,-0.222449,0.057863,1.000000,-0.001471,0.021124,0.000241
-0.020341,1.016521,-0.227180,0.049006,1.000000,-0.011139,0.021033,0.000241
-0.019641,1.014247,-0.237324,0.044858,1.000000,-0.011560,0.020950,0.000240
-0.018916,1.015409,-0.223859,0.038484,1.000000,-0.006818,0.020875,0.000239
-0.018168,1.015575,-0.229701,0.038030,1.000000,-0.001475,0.020803,0.000239
-0.017520,1.016560,-0.215646,0.038669,1.000000,-0.008308,0.020717,0.000239
-0.016799,1.015513,-0.217519,0.046303,1.000000,-0.013669,0.020635,0.000238
-0.016088,1.014822,-0.214066,0.049194,1.000000,-0.011897,0.020568,0.000238
-0.015372,1.016921,-0.181107,0.055648,1.000000,-0.005080,0.020506,0.000238
-0.014677,1.016957,-0.190144,0.055287,1.000000,-0.002431,0.020438,0.000237
-0.013960,1.017620,-0.183413,0.051191,1.000000,-0.011899,0.020359,0.000237
-0.013274,1.014555,-0.203544,0.044294,1.000000,-0.015981,0.020287,0.000237
-0.012537,1.015249,-0.192319,0.039205,1.000000,-0.012767,0.020223,0.000237
-0.011837,1.015184,-0.190717,0.037477,1.000000,-0.006585,0.020166,0.000237
-0.011175,1.017027,-0.180145,0.037506,1.000000,-0.007546,0.020101,0.000237
-0.010468,1.015775,-0.198535,0.041394,1.000000,-0.014884,0.020028,0.000237
-0.009731,1.014775,-0.178608,0.044672,1.000000,-0.018333,0.019967,0.000237
-0.009034,1.016235,-0.160498,0.052628,1.000000,-0.010465,0.019916,0.000237
-0.008343,1.016772,-0.152660,0.053827,1.000000,-0.007010,0.019866,0.000237
-0.007680,1.017550,-0.153212,0.052700,1.000000,-0.009111,0.019804,0.000237
-0.007010,1.016682,-0.158476,0.047362,1.000000,-0.018227,0.019740,0.000237
-0.006270,1.014219,-0.172063,0.041280,1.000000,-0.019057,0.019684,0.000237
-0.005532,1.015642,-0.151095,0.036654,1.000000,-0.013885,0.019637,0.000237
-0.004864,1.016488,-0.146482,0.035968,1.000000,-0.008701,0.019591,0.000237
-0.004157,1.016346,-0.153564,0.036969,1.000000,-0.015006,0.019533,0.000237
-0.003401,1.015289,-0.152897,0.044056,1.000000,-0.019915,0.019476,0.000237
-0.002688,1.015392,-0.141495,0.047274,1.000000,-0.018998,0.019434,0.000238
-0.001963,1.016545,-0.119631,0.052043,1.000000,-0.011907,0.019396,0.000238
-0.001319,1.017383,-0.126159,0.051399,1.000000,-0.011723,0.019353,0.000238
-0.000641,1.017659,-0.109237,0.049897,1.000000,-0.018935,0.019300,0.000238
0.000112,1.014590,-0.140376,0.039569,0.999657,-0.022319,0.018704,0.000238
0.000816,1.014344,-0.142663,0.033590,0.998359,-0.018546,0.017019,0.000235
0.001536,1.015470,-0.139464,0.028395,0.997621,-0.010630,0.015392,0.000228
0.002253,1.015726,-0.158573,0.025153,0.997333,-0.010952,0.013848,0.000218
0.002959,1.014906,-0.186010,0.026367,0.996383,-0.016727,0.012247,0.000207
0.003706,1.013488,-0.199733,0.024761,0.995176,-0.014305,0.010692,0.000195
0.004418,1.014827,-0.215092,0.024216,0.994472,-0.006428,0.009254,0.000184
0.005119,1.015140,-0.240441,0.021454,0.994688,0.003805,0.007895,0.000173
0.005769,1.016809,-0.250618,0.017889,0.995050,0.000413,0.006602,0.000162
0.006502,1.013958,-0.296054,0.012358,0.994770,-0.004721,0.005363,0.000151
0.007210,1.013310,-0.310627,0.008598,0.994461,-0.002249,0.004156,0.000140
0.007944,1.013942,-0.324074,0.005834,0.994684,0.005744,0.003015,0.000129
0.008661,1.015117,-0.335686,0.003626,0.995672,0.011452,0.002013,0.000119
0.009333,1.015708,-0.346276,0.002253,0.996268,0.002635,0.001084,0.000110
0.010058,1.013929,-0.342274,0.000544,0.996215,-0.001384,0.000189,0.000100
0.010759,1.014065,-0.344553,-0.001475,0.996134,0.002527,-0.000642,0.000091
0.011462,1.016503,-0.306216,-0.003602,0.996546,0.011151,-0.001364,0.000083
0.012126,1.016310,-0.329142,-0.005314,0.997460,0.012312,-0.002014,0.000075
0.012832,1.016370,-0.326504,-0.006453,0.997701,0.002990,-0.002606,0.000067
0.013528,1.013717,-0.329635,-0.006775,0.997324,-0.001981,-0.003171,0.000059
0.014261,1.014008,-0.333533,-0.007003,0.997038,0.001079,-0.003664,0.000052
0.014920,1.015212,-0.312219,-0.007238,0.997331,0.008911,-0.004072,0.000046
0.015561,1.015739,-0.323174,-0.008566,0.997864,0.004844,-0.004424,0.000039
0.016289,1.015341,-0.319374,-0.009343,0.997673,-0.001785,-0.004731,0.000034
0.017000,1.014010,-0.314983,-0.011773,0.997052,-0.003381,-0.004998,0.000028
0.017740,1.014231,-0.320427,-0.013549,0.996692,0.004858,-0.005211,0.000023
0.018452,1.016225,-0.306393,-0.014441,0.997101,0.008681,-0.005368,0.000018
0.019120,1.016089,-0.311473,-0.014379,0.997466,0.006943,-0.005480,0.000014
0.019841,1.015176,-0.316874,-0.012941,0.997083,-0.001791,-0.005554,0.000010
0.020540,1.013182,-0.340466,-0.011668,0.996549,-0.001342,-0.005588,0.000006
0.021283,1.014208,-0.329658,-0.009926,0.996479,0.006554,-0.005586,0.000003
0.021942,1.015245,-0.344238,-0.010695,0.997140,0.009347,-0.005551,0.000000
0.022653,1.016158,-0.326553,-0.010198,0.997431,0.004327,-0.005488,-0.000002
0.023397,1.014014,-0.340887,-0.012218,0.997061,-0.001587,-0.005393,-0.000004
0.024113,1.014508,-0.334223,-0.012777,0.996725,0.001884,-0.005274,-0.000006
0.024828,1.015310,-0.326862,-0.013922,0.996936,0.010453,-0.005136,-0.000007
0.025481,1.016584,-0.328579,-0.013037,0.997719,0.010642,-0.004983,-0.000008
0.026159,1.016298,-0.324852,-0.012414,0.997861,0.004058,-0.004812,-0.000009
0.026912,1.014044,-0.334263,-0.009768,0.997428,-0.001458,-0.004619,-0.000010
0.027619,1.014159,-0.335655,-0.008690,0.997173,0.002401,-0.004414,-0.000010
0.028335,1.015291,-0.326967,-0.007708,0.997604,0.010087,-0.004203,-0.000010
0.029032,1.015490,-0.341685,-0.007587,0.998222,0.006305,-0.003996,-0.000010
0.029690,1.015259,-0.329615,-0.007769,0.998107,-0.001437,-0.003772,-0.000009
0.030441,1.014191,-0.315610,-0.008319,0.997583,-0.002656,-0.003537,-0.000008
0.031122,1.015352,-0.307384,-0.008714,0.997370,0.004531,-0.003310,-0.000008
0.031765,1.016456,-0.299648,-0.008721,0.997892,0.011541,-0.003091,-0.000007
0.032465,1.017015,-0.301165,-0.007375,0.998302,0.005021,-0.002874,-0.000005
0.033158,1.014905,-0.315754,-0.006356,0.997958,-0.002368,-0.002648,-0.000004
0.033886,1.014036,-0.312574,-0.004901,0.997449,-0.001752,-0.002419,-0.000003
0.034626,1.013844,-0.322057,-0.004193,0.997316,0.003147,-0.002198,-0.000001
0.035275,1.016014,-0.306813,-0.003515,0.997921,0.008786,-0.001991,0.000001
0.035947,1.015840,-0.311884,-0.003692,0.998117,-0.000425,-0.001785,0.000002
0.036698,1.014106,-0.315478,-0.003439,0.997667,-0.003627,-0.001579,0.000004
0.037440,1.014687,-0.310538,-0.003396,0.997204,-0.002554,-0.001376,0.000006
0.038134,1.015384,-0.298607,-0.003306,0.997339,0.009586,-0.001190,0.000008
0.038838,1.017196,-0.289550,-0.002767,0.998003,0.007426,-0.001018,0.000010
0.039510,1.016082,-0.305513,-0.002113,0.998012,0.000339,-0.000852,0.000012
0.040201,1.013879,-0.312653,-0.001550,0.997516,-0.003487,-0.000690,0.000015
0.040931,1.013189,-0.332180,-0.001071,0.997209,-0.000312,-0.000535,0.000017
0.041636,1.015917,-0.296695,-0.000713,0.997581,0.008897,-0.000393,0.000019
0.042334,1.016237,-0.310910,-0.000508,0.998182,0.004481,-0.000265,0.000021
0.043027,1.015015,-0.319158,-0.000309,0.998049,-0.003473,-0.000143,0.000023
0.043759,1.014050,-0.307714,-0.000073,0.997563,-0.003038,-0.000024,0.000025
0.044468,1.015415,-0.297761,0.000187,0.997366,0.002517,0.000080,0.000027
0.045137,1.015189,-0.310955,0.000451,0.997918,0.009770,0.000172,0.000029
0.045839,1.017960,-0.282573,0.000645,0.998379,0.003481,0.000256,0.000031
0.046531,1.014483,-0.309116,0.000775,0.998053,-0.003179,0.000334,0.000033
0.047272,1.014285,-0.301274,0.000774,0.997566,-0.002405,0.000405,0.000035
0.047961,1.014563,-0.303701,0.000903,0.997496,0.003129,0.000467,0.000037
0.048662,1.015837,-0.303262,0.000902,0.998143,0.008010,0.000518,0.000039
0.049340,1.015691,-0.316858,0.001124,0.998358,-0.001724,0.000563,0.000040
0.050073,1.014528,-0.295614,0.001297,0.997894,-0.005262,0.000603,0.000042
0.050811,1.014639,-0.298063,0.001601,0.997440,-0.001616,0.000635,0.000044
0.051481,1.015512,-0.287483,0.001751,0.997545,0.006653,0.000660,0.000045
0.052143,1.016739,-0.288152,0.001888,0.998203,0.008406,0.000679,0.000047
0.052857,1.016751,-0.287266,0.001684,0.998186,-0.001515,0.000693,0.000048
0.053541,1.013571,-0.303865,0.001562,0.997662,-0.004769,0.000702,0.000049
0.054278,1.014722,-0.298919,0.001326,0.997309,-0.000592,0.000706,0.000050
0.054963,1.014365,-0.310471,0.001308,0.997605,0.006340,0.000705,0.000052
0.055622,1.016596,-0.291058,0.001308,0.998160,0.003554,0.000701,0.000053
0.056341,1.014960,-0.311690,0.001453,0.997989,-0.004169,0.000692,0.000054
0.057070,1.013929,-0.303313,0.001532,0.997452,-0.005375,0.000681,0.000055
0.057775,1.015256,-0.289963,0.001792,0.997241,0.004478,0.000665,0.000055
0.058463,1.016145,-0.296499,0.001735,0.997760,0.007981,0.000648,0.000056
0.059135,1.016198,-0.298283,0.001666,0.998204,0.004714,0.000629,0.000057
0.059858,1.015428,-0.298008,0.001404,0.997902,-0.003910,0.000607,0.000057
0.060559,1.013482,-0.317507,0.001225,0.997434,-0.003226,0.000583,0.000058
0.061283,1.014415,-0.305778,0.000996,0.997383,0.003793,0.000558,0.000058
0.061958,1.015296,-0.320104,0.001024,0.998053,0.007016,0.000532,0.000059
0.062659,1.016483,-0.299123,0.000938,0.998342,0.001412,0.000505,0.000059
0.063397,1.014357,-0.309315,0.001076,0.997936,-0.004820,0.000476,0.000059
0.064114,1.014549,-0.305426,0.001088,0.997529,-0.001445,0.000447,0.000060
0.064827,1.015159,-0.299573,0.001140,0.997653,0.006929,0.000419,0.000060
0.065461,1.016805,-0.296850,0.001043,0.998354,0.007641,0.000391,0.000060
0.066144,1.016236,-0.298406,0.000933,0.998444,0.001243,0.000363,0.000060
0.066886,1.014366,-0.299566,0.000703,0.997937,-0.004523,0.000334,0.000060
0.067579,1.014116,-0.310168,0.000623,0.997576,-0.001101,0.000305,0.000060
0.068266,1.015719,-0.290560,0.000492,0.997873,0.007338,0.000278,0.000060
0.068961,1.014879,-0.329866,0.000491,0.998467,0.003457,0.000252,0.000060
0.069668,1.015784,-0.300792,0.000447,0.998364,-0.003154,0.000226,0.000060
0.070390,1.014045,-0.299175,0.000481,0.997813,-0.004208,0.000200,0.000060
0.071115,1.015504,-0.287824,0.000449,0.997532,0.002097,0.000175,0.000059
0.071753,1.015702,-0.298027,0.000435,0.998004,0.009807,0.000152,0.000059
0.072460,1.016962,-0.287218,0.000337,0.998469,0.003940,0.000131,0.000059
0.073131,1.014884,-0.306292,0.000266,0.998165,-0.003035,0.000109,0.000059
0.073869,1.014349,-0.295467,0.000179,0.997675,-0.002354,0.000089,0.000058
0.074561,1.013666,-0.318199,0.000137,0.997526,0.001497,0.000070,0.000058
0.075231,1.016473,-0.290603,0.000097,0.998117,0.008395,0.000053,0.000058
0.075880,1.015541,-0.311638,0.000071,0.998432,0.001007,0.000037,0.000057
0.076615,1.014164,-0.314325,0.000045,0.998055,-0.005043,0.000021,0.000057
0.077359,1.014548,-0.303158,0.000015,0.997604,-0.001858,0.000005,0.000056
0.078066,1.015438,-0.295122,-0.000020,0.997657,0.006712,-0.000008,0.000056
0.078762,1.015811,-0.311192,-0.000053,0.998361,0.008274,-0.000020,0.000056
0.079459,1.017020,-0.289781,-0.000073,0.998486,-0.000010,-0.000031,0.000055
0.080192,1.013891,-0.310118,-0.000092,0.998015,-0.002806,-0.000041,0.000055
0.080913,1.013468,-0.324657,-0.000096,0.997686,-0.000558,-0.000050,0.000054
0.081621,1.015191,-0.303120,-0.000106,0.997992,0.008363,-0.000058,0.000054
0.082265,1.016162,-0.310294,-0.000115,0.998632,0.005739,-0.000064,0.000054
0.082959,1.015098,-0.322359,-0.000147,0.998585,-0.003531,-0.000070,0.000053
0.083686,1.014133,-0.304213,-0.000172,0.998095,-0.003476,-0.000075,0.000053
0.084417,1.015363,-0.297146,-0.000207,0.997841,0.001118,-0.000080,0.000053
0.085080,1.015202,-0.307485,-0.000221,0.998294,0.009626,-0.000083,0.000052
0.085752,1.017386,-0.289569,-0.000234,0.998850,0.006638,-0.000085,0.000052
0.086468,1.015196,-0.305050,-0.000200,0.998587,-0.003261,-0.000087,0.000051
0.087194,1.013971,-0.304818,-0.000187,0.998079,-0.003093,-0.000088,0.000051
0.087883,1.014816,-0.300321,-0.000165,0.997940,0.002504,-0.000089,0.000051
0.088630,1.014645,-0.322785,-0.000164,0.998530,0.007978,-0.000089,0.000051
0.089281,1.016358,-0.304241,-0.000166,0.998858,0.000733,-0.000089,0.000050
0.089984,1.014444,-0.305476,-0.000199,0.998449,-0.005116,-0.000088,0.000050
0.090726,1.013967,-0.310399,-0.000208,0.997958,-0.002397,-0.000086,0.000050
0.091375,1.016319,-0.274534,-0.000235,0.997991,0.006924,-0.000084,0.000049
0.092073,1.016560,-0.293428,-0.000219,0.998639,0.008286,-0.000082,0.000049
0.092733,1.016077,-0.302284,-0.000206,0.998768,0.001918,-0.000080,0.000049
0.093469,1.014322,-0.296282,-0.000169,0.998288,-0.004286,-0.000077,0.000049
0.094210,1.013348,-0.326013,-0.000152,0.997892,-0.002027,-0.000074,0.000048
0.094867,1.015499,-0.291346,-0.000125,0.998091,0.007011,-0.000071,0.000048
0.095538,1.015668,-0.311728,-0.000132,0.998734,0.005009,-0.000068,0.000048
0.096240,1.015467,-0.312776,-0.000128,0.998725,-0.001776,-0.000064,0.000048
0.096992,1.013934,-0.306355,-0.000144,0.998232,-0.004094,-0.000061,0.000048
0.097720,1.014986,-0.301419,-0.000145,0.997936,0.001892,-0.000057,0.000048
0.098435,1.015420,-0.304468,-0.000149,0.998394,0.008905,-0.000053,0.000048
0.099079,1.016727,-0.298957,-0.000130,0.998939,0.004755,-0.000050,0.000047
0.099765,1.015405,-0.303411,-0.000116,0.998749,-0.001217,-0.000046,0.000047
0.100512,1.013702,-0.313657,-0.000087,0.998251,-0.003058,-0.000043,0.000047
0.101238,1.014231,-0.310797,-0.000075,0.998112,0.002302,-0.000039,0.000047
0.101922,1.015587,-0.307438,-0.000064,0.998726,0.008907,-0.000036,0.000047
0.102610,1.015170,-0.328245,-0.000065,0.999095,0.001128,-0.000032,0.000047
0.103295,1.014790,-0.307190,-0.000062,0.998760,-0.004133,-0.000029,0.000047
0.104040,1.014594,-0.301688,-0.000065,0.998307,-0.002458,-0.000026,0.000047
0.104728,1.014725,-0.303900,-0.000061,0.998298,0.006037,-0.000022,0.000047
0.105362,1.016713,-0.294134,-0.000056,0.998996,0.009734,-0.000020,0.000047
0.106112,1.016237,-0.301761,-0.000043,0.999163,0.001299,-0.000017,0.000047
0.106807,1.014124,-0.306306,-0.000032,0.998679,-0.004309,-0.000014,0.000047
0.107537,1.013863,-0.313547,-0.000024,0.998270,-0.001543,-0.000011,0.000047
0.108264,1.015262,-0.297348,-0.000017,0.998508,0.007177,-0.000009,0.000047
0.108938,1.014988,-0.325469,-0.000014,0.999118,0.004163,-0.000007,0.000047
0.109677,1.015689,-0.301397,-0.000010,0.999023,-0.003214,-0.000005,0.000047
0.110394,1.013866,-0.300817,-0.000007,0.998477,-0.003938,-0.000002,0.000047
0.111084,1.015264,-0.293954,-0.000003,0.998188,0.001042,-0.000001,0.000047
0.111750,1.015852,-0.295083,0.000001,0.998634,0.010374,0.000001,0.000047
0.112448,1.017032,-0.285836,0.000005,0.999147,0.004359,0.000002,0.000047
0.113124,1.015009,-0.306330,0.000008,0.998890,-0.001984,0.000004,0.000047
0.113868,1.014058,-0.300507,0.000009,0.998393,-0.002682,0.000005,0.000047
0.114611,1.013370,-0.324158,0.000011,0.998244,0.001675,0.000006,0.000047
0.115232,1.016582,-0.288559,0.000012,0.998843,0.009319,0.000007,0.000048
0.115939,1.015491,-0.315631,0.000015,0.999193,0.000735,0.000008,0.000048
0.116664,1.014205,-0.313285,0.000018,0.998830,-0.004713,0.000009,0.000048
0.117384,1.014765,-0.299565,0.000023,0.998377,-0.002463,0.000009,0.000048
0.118082,1.015062,-0.299635,0.000025,0.998429,0.007333,0.000010,0.000048
0.118770,1.015878,-0.307691,0.000027,0.999139,0.007941,0.000010,0.000048
0.119511,1.016199,-0.306205,0.000026,0.999279,0.001048,0.000011,0.000048
0.120241,1.014004,-0.306070,0.000023,0.998803,-0.003564,0.000011,0.000048
0.120939,1.013064,-0.329308,0.000021,0.998469,-0.001032,0.000011,0.000048
0.121663,1.015579,-0.291840,0.000019,0.998782,0.008383,0.000011,0.000048
0.122333,1.016226,-0.309630,0.000020,0.999393,0.004603,0.000011,0.000048
0.123026,1.014902,-0.319959,0.000022,0.999295,-0.003560,0.000011,0.000048
0.123730,1.013669,-0.308772,0.000025,0.998787,-0.003273,0.000011,0.000048
0.124461,1.015108,-0.297032,0.000027,0.998516,0.001429,0.000011,0.000049
0.125134,1.014822,-0.310922,0.000028,0.998989,0.009373,0.000011,0.000049
